,tweet_id,rating_numerator,rating_denominator,name,date,time,stage
1083,738537504001953792,11,10,Bayley,2016-06-03 00:00:00,2018-10-15 01:07:00,puppo
1084,738402415918125056,10,10,None,2016-06-02 00:00:00,2018-10-15 16:10:00,None 
1085,738184450748633089,9,10,None,2016-06-02 00:00:00,2018-10-15 01:44:00,None 
1086,738166403467907072,12,10,Axel,2016-06-02 00:00:00,2018-10-15 00:32:00,None 
1087,738156290900254721,10,10,Storkson,2016-06-01 00:00:00,2018-10-15 23:52:00,None 
1088,737826014890496000,10,10,Remy,2016-06-01 00:00:00,2018-10-15 02:00:00,None 
1089,737800304142471168,10,10,Bella,2016-06-01 00:00:00,2018-10-15 00:17:00,None 
1090,737678689543020544,11,10,None,2016-05-31 00:00:00,2018-10-15 16:14:00,None 
1091,737445876994609152,13,10,None,2016-05-31 00:00:00,2018-10-15 00:49:00,floofer
1092,737322739594330112,9,10,Lily,2016-05-30 00:00:00,2018-10-15 16:40:00,None 
1093,737310737551491075,13,10,None,2016-05-30 00:00:00,2018-10-15 15:52:00,None 
1094,736736130620620800,13,10,Chadrick,2016-05-29 00:00:00,2018-10-15 01:49:00,None 
1095,736392552031657984,13,10,None,2016-05-28 00:00:00,2018-10-15 03:04:00,pupper
1096,736365877722001409,11,10,Rory,2016-05-28 00:00:00,2018-10-15 01:18:00,pupper
1097,736225175608430592,10,10,None,2016-05-27 00:00:00,2018-10-15 15:58:00,None 
1098,736010884653420544,10,10,None,2016-05-27 00:00:00,2018-10-15 01:47:00,None 
1099,735991953473572864,11,10,Maxaroni,2016-05-27 00:00:00,2018-10-15 00:32:00,None 
1100,735648611367784448,12,10,None,2016-05-26 00:00:00,2018-10-15 01:47:00,pupper
1101,735635087207878657,11,10,Dakota,2016-05-26 00:00:00,2018-10-15 00:54:00,None 
1102,735274964362878976,11,10,None,2016-05-25 00:00:00,2018-10-15 01:03:00,None 
1103,735256018284875776,8,10,Kellogg,2016-05-24 00:00:00,2018-10-15 23:47:00,doggo
1104,735137028879360001,9,10,Buckley,2016-05-24 00:00:00,2018-10-15 15:55:00,pupper
1105,734912297295085568,10,10,Jax,2016-05-24 00:00:00,2018-10-15 01:02:00,None 
1106,734787690684657664,13,10,None,2016-05-23 00:00:00,2018-10-15 16:46:00,None 
1107,734776360183431168,11,10,Livvie,2016-05-23 00:00:00,2018-10-15 16:01:00,None 
1108,734559631394082816,10,10,None,2016-05-23 00:00:00,2018-10-15 01:40:00,None 
1109,733828123016450049,10,10,Terry,2016-05-21 00:00:00,2018-10-15 01:13:00,None 
1110,733822306246479872,10,10,Moose,2016-05-21 00:00:00,2018-10-15 00:50:00,floofer
1111,733482008106668032,10,10,None,2016-05-20 00:00:00,2018-10-15 02:18:00,None 
1112,733460102733135873,11,10,Hermione,2016-05-20 00:00:00,2018-10-15 00:51:00,None 
1113,733109485275860992,12,10,None,2016-05-19 00:00:00,2018-10-15 01:38:00,doggoNonepupperNone
1114,732732193018155009,12,10,Ralpher,2016-05-18 00:00:00,2018-10-15 00:39:00,None 
1115,732726085725589504,11,10,Aldrick,2016-05-18 00:00:00,2018-10-15 00:14:00,None 
1116,732585889486888962,10,10,None,2016-05-17 00:00:00,2018-10-15 14:57:00,None 
1117,732375214819057664,11,10,Kyle,2016-05-17 00:00:00,2018-10-15 01:00:00,doggo
1118,732005617171337216,11,10,Larry,2016-05-16 00:00:00,2018-10-15 00:31:00,None 
1119,731285275100512256,12,10,Solomon,2016-05-14 00:00:00,2018-10-15 00:49:00,None 
1120,731156023742988288,204,170,None,2016-05-13 00:00:00,2018-10-15 16:15:00,None 
1121,730924654643314689,9,10,unacceptable,2016-05-13 00:00:00,2018-10-15 00:56:00,None 
1122,730573383004487680,10,10,Rooney,2016-05-12 00:00:00,2018-10-15 01:40:00,pupper
1123,730427201120833536,11,10,Crystal,2016-05-11 00:00:00,2018-10-15 15:59:00,None 
1124,730211855403241472,11,10,Ziva,2016-05-11 00:00:00,2018-10-15 01:44:00,None 
1125,730196704625098752,6,10,Charles,2016-05-11 00:00:00,2018-10-15 00:43:00,None 
1126,729854734790754305,11,10,Ollie,2016-05-10 00:00:00,2018-10-15 02:05:00,None 
1127,729838605770891264,12,10,None,2016-05-10 00:00:00,2018-10-15 01:00:00,None 
1128,729823566028484608,13,10,Stefan,2016-05-10 00:00:00,2018-10-15 00:01:00,None 
1129,729463711119904772,13,10,Pupcasso,2016-05-09 00:00:00,2018-10-15 00:11:00,None 
1130,729113531270991872,10,10,None,2016-05-08 00:00:00,2018-10-15 00:59:00,None 
1131,728986383096946689,11,10,Puff,2016-05-07 00:00:00,2018-10-15 16:34:00,None 
1132,728760639972315136,13,10,None,2016-05-07 00:00:00,2018-10-15 01:37:00,None 
1133,728751179681943552,10,10,Flurpson,2016-05-07 00:00:00,2018-10-15 00:59:00,None 
1134,728653952833728512,8,10,Coleman,2016-05-06 00:00:00,2018-10-15 18:33:00,None 
1135,728409960103686147,10,10,Wallace,2016-05-06 00:00:00,2018-10-15 02:24:00,None 
1136,728387165835677696,12,10,Enchilada,2016-05-06 00:00:00,2018-10-15 00:53:00,None 
1137,728046963732717569,11,10,Raymond,2016-05-05 00:00:00,2018-10-15 02:21:00,None 
1138,728035342121635841,12,10,None,2016-05-05 00:00:00,2018-10-15 01:35:00,pupper
1139,728015554473250816,11,10,Rueben,2016-05-05 00:00:00,2018-10-15 00:16:00,pupper
1140,727685679342333952,12,10,Cilantro,2016-05-04 00:00:00,2018-10-15 02:26:00,None 
1141,727644517743104000,13,10,None,2016-05-03 00:00:00,2018-10-15 23:42:00,doggo
1142,727524757080539137,10,10,None,2016-05-03 00:00:00,2018-10-15 15:46:00,pupper
1143,727314416056803329,11,10,None,2016-05-03 00:00:00,2018-10-15 01:50:00,pupper
1144,727286334147182592,9,10,None,2016-05-02 00:00:00,2018-10-15 23:59:00,None 
1145,727175381690781696,10,10,Karll,2016-05-02 00:00:00,2018-10-15 16:38:00,None 
1146,727155742655025152,11,10,None,2016-05-02 00:00:00,2018-10-15 15:20:00,None 
1147,726935089318363137,12,10,Sprout,2016-05-02 00:00:00,2018-10-15 00:43:00,None 
1148,726887082820554753,10,10,Blitz,2016-05-01 00:00:00,2018-10-15 21:32:00,None 
1149,726828223124897792,12,10,Bloop,2016-05-01 00:00:00,2018-10-15 17:38:00,None 
1150,726224900189511680,9,10,None,2016-04-30 00:00:00,2018-10-15 01:41:00,None 
1151,725842289046749185,12,10,Colby,2016-04-29 00:00:00,2018-10-15 00:21:00,None 
1152,725786712245440512,11,10,Lillie,2016-04-28 00:00:00,2018-10-15 20:40:00,pupper
1153,725729321944506368,12,10,Lola,2016-04-28 00:00:00,2018-10-15 16:52:00,None 
1154,725458796924002305,13,10,None,2016-04-27 00:00:00,2018-10-15 22:57:00,None 
1155,724983749226668032,12,10,Fred,2016-04-26 00:00:00,2018-10-15 15:29:00,None 
1156,724771698126512129,11,10,None,2016-04-26 00:00:00,2018-10-15 01:26:00,doggo
1157,724405726123311104,10,10,Ashleigh,2016-04-25 00:00:00,2018-10-15 01:12:00,pupper
1158,724049859469295616,10,10,Kreggory,2016-04-24 00:00:00,2018-10-15 01:38:00,None 
1159,724046343203856385,10,10,Sarge,2016-04-24 00:00:00,2018-10-15 01:24:00,None 
1160,724004602748780546,11,10,Luther,2016-04-23 00:00:00,2018-10-15 22:38:00,pupper
1161,723912936180330496,12,10,Sugar,2016-04-23 00:00:00,2018-10-15 16:34:00,None 
1162,723688335806480385,12,10,Reginald,2016-04-23 00:00:00,2018-10-15 01:41:00,None 
1163,723673163800948736,10,10,Ivar,2016-04-23 00:00:00,2018-10-15 00:41:00,None 
1164,723179728551723008,8,10,Jangle,2016-04-21 00:00:00,2018-10-15 16:00:00,None 
1165,722974582966214656,4,20,None,2016-04-21 00:00:00,2018-10-15 02:25:00,None 
1166,722613351520608256,12,10,Schnitzel,2016-04-20 00:00:00,2018-10-15 02:30:00,None 
1167,721503162398597120,11,10,Panda,2016-04-17 00:00:00,2018-10-15 00:58:00,None 
1168,721001180231503872,11,10,Oliver,2016-04-15 00:00:00,2018-10-15 15:44:00,pupper
1169,720785406564900865,12,10,Archie,2016-04-15 00:00:00,2018-10-15 01:26:00,None 
1170,720775346191278080,10,10,Berkeley,2016-04-15 00:00:00,2018-10-15 00:46:00,None 
1171,720415127506415616,10,10,None,2016-04-14 00:00:00,2018-10-15 00:55:00,None 
1172,720389942216527872,11,10,Ralphé,2016-04-13 00:00:00,2018-10-15 23:15:00,None 
1173,720340705894408192,10,10,Derek,2016-04-13 00:00:00,2018-10-15 19:59:00,pupper
1174,720059472081784833,9,10,Charleson,2016-04-13 00:00:00,2018-10-15 01:22:00,None 
1175,720043174954147842,11,10,Neptune,2016-04-13 00:00:00,2018-10-15 00:17:00,None 
1176,719991154352222208,10,10,None,2016-04-12 00:00:00,2018-10-15 20:50:00,doggo
1177,719704490224398336,12,10,Clyde,2016-04-12 00:00:00,2018-10-15 01:51:00,pupper
1178,719551379208073216,10,10,Harnold,2016-04-11 00:00:00,2018-10-15 15:43:00,None 
1179,719367763014393856,11,10,Sid,2016-04-11 00:00:00,2018-10-15 03:33:00,None 
1180,719339463458033665,10,10,Lucy,2016-04-11 00:00:00,2018-10-15 01:41:00,None 
1181,719332531645071360,11,10,Pippa,2016-04-11 00:00:00,2018-10-15 01:13:00,None 
1182,718971898235854848,10,10,Sadie,2016-04-10 00:00:00,2018-10-15 01:20:00,None 
1183,718939241951195136,12,10,Otis,2016-04-09 00:00:00,2018-10-15 23:10:00,None 
1184,718631497683582976,10,10,None,2016-04-09 00:00:00,2018-10-15 02:47:00,None 
1185,718613305783398402,11,10,Carper,2016-04-09 00:00:00,2018-10-15 01:35:00,None 
1186,718540630683709445,10,10,None,2016-04-08 00:00:00,2018-10-15 20:46:00,None 
1187,718460005985447936,9,10,Bowie,2016-04-08 00:00:00,2018-10-15 15:26:00,None 
1188,718454725339934721,13,10,None,2016-04-08 00:00:00,2018-10-15 15:05:00,None 
1189,718246886998687744,3,10,Alexanderson,2016-04-08 00:00:00,2018-10-15 01:19:00,None 
1190,718234618122661888,11,10,Suki,2016-04-08 00:00:00,2018-10-15 00:30:00,None 
1191,717841801130979328,11,10,Barclay,2016-04-06 00:00:00,2018-10-15 22:29:00,None 
1192,717790033953034240,10,10,None,2016-04-06 00:00:00,2018-10-15 19:04:00,pupper
1193,717537687239008257,11,10,None,2016-04-06 00:00:00,2018-10-15 02:21:00,None 
1194,717428917016076293,11,10,Skittle,2016-04-05 00:00:00,2018-10-15 19:09:00,None 
1195,717421804990701568,9,10,Ebby,2016-04-05 00:00:00,2018-10-15 18:41:00,None 
1196,717047459982213120,12,10,Flávio,2016-04-04 00:00:00,2018-10-15 17:53:00,None 
1197,717009362452090881,10,10,Smokey,2016-04-04 00:00:00,2018-10-15 15:22:00,pupper
1198,716802964044845056,10,10,Link,2016-04-04 00:00:00,2018-10-15 01:41:00,None 
1199,716791146589110272,11,10,Jennifur,2016-04-04 00:00:00,2018-10-15 00:55:00,None 
1200,716730379797970944,12,10,None,2016-04-03 00:00:00,2018-10-15 20:53:00,None 
1201,716447146686459905,13,10,Ozzy,2016-04-03 00:00:00,2018-10-15 02:08:00,pupper
1202,716439118184652801,50,50,Bluebert,2016-04-03 00:00:00,2018-10-15 01:36:00,None 
1203,716285507865542656,12,10,Stephanus,2016-04-02 00:00:00,2018-10-15 15:25:00,None 
1204,716080869887381504,11,10,None,2016-04-02 00:00:00,2018-10-15 01:52:00,doggo
1205,715928423106027520,11,10,Bubbles,2016-04-01 00:00:00,2018-10-15 15:46:00,None 
1206,715758151270801409,13,10,None,2016-04-01 00:00:00,2018-10-15 04:30:00,None 
1207,715733265223708672,10,10,None,2016-04-01 00:00:00,2018-10-15 02:51:00,None 
1208,715704790270025728,11,10,Bentley,2016-04-01 00:00:00,2018-10-15 00:58:00,None 
1209,715696743237730304,10,10,Toby,2016-04-01 00:00:00,2018-10-15 00:26:00,None 
1210,715680795826982913,12,10,Zeus,2016-03-31 00:00:00,2018-10-15 23:22:00,None 
1211,715360349751484417,11,10,Bertson,2016-03-31 00:00:00,2018-10-15 02:09:00,None 
1212,715342466308784130,10,10,Oscar,2016-03-31 00:00:00,2018-10-15 00:58:00,None 
1213,715220193576927233,10,10,Nico,2016-03-30 00:00:00,2018-10-15 16:52:00,None 
1214,715200624753819648,12,10,Michelangelope,2016-03-30 00:00:00,2018-10-15 15:34:00,None 
1215,715009755312439296,12,10,Siba,2016-03-30 00:00:00,2018-10-15 02:56:00,None 
1216,714982300363173890,9,10,Calbert,2016-03-30 00:00:00,2018-10-15 01:07:00,None 
1217,714962719905021952,12,10,None,2016-03-29 00:00:00,2018-10-15 23:49:00,None 
1218,714957620017307648,10,10,Curtis,2016-03-29 00:00:00,2018-10-15 23:29:00,None 
1219,714631576617938945,4,10,Benedict,2016-03-29 00:00:00,2018-10-15 01:53:00,None 
1220,714606013974974464,12,10,None,2016-03-29 00:00:00,2018-10-15 00:12:00,None 
1221,714485234495041536,10,10,Blitz,2016-03-28 00:00:00,2018-10-15 16:12:00,None 
1222,714258258790387713,10,10,Travis,2016-03-28 00:00:00,2018-10-15 01:10:00,None 
1223,714251586676113411,8,10,Thumas,2016-03-28 00:00:00,2018-10-15 00:43:00,None 
1224,714214115368108032,13,10,None,2016-03-27 00:00:00,2018-10-15 22:14:00,None 
1225,714141408463036416,10,10,None,2016-03-27 00:00:00,2018-10-15 17:25:00,None 
1226,713919462244790272,12,10,Kanu,2016-03-27 00:00:00,2018-10-15 02:43:00,None 
1227,713909862279876608,12,10,Doug,2016-03-27 00:00:00,2018-10-15 02:05:00,None 
1228,713900603437621249,99,90,None,2016-03-27 00:00:00,2018-10-15 01:29:00,None 
1229,713761197720473600,12,10,Piper,2016-03-26 00:00:00,2018-10-15 16:15:00,None 
1230,713411074226274305,11,10,None,2016-03-25 00:00:00,2018-10-15 17:03:00,None 
1231,713177543487135744,10,10,Lance,2016-03-25 00:00:00,2018-10-15 01:35:00,None 
1232,713175907180089344,10,10,Opie,2016-03-25 00:00:00,2018-10-15 01:29:00,None 
1233,712809025985978368,10,10,Stubert,2016-03-24 00:00:00,2018-10-15 01:11:00,None 
1234,712717840512598017,10,10,None,2016-03-23 00:00:00,2018-10-15 19:09:00,None 
1235,712668654853337088,10,10,Sunny,2016-03-23 00:00:00,2018-10-15 15:53:00,None 
1236,712438159032893441,11,10,Kane,2016-03-23 00:00:00,2018-10-15 00:37:00,None 
1237,712309440758808576,12,10,None,2016-03-22 00:00:00,2018-10-15 16:06:00,pupper
1238,712097430750289920,10,10,None,2016-03-22 00:00:00,2018-10-15 02:03:00,None 
1239,712092745624633345,7,10,Steven,2016-03-22 00:00:00,2018-10-15 01:45:00,None 
1240,712085617388212225,11,10,Olive,2016-03-22 00:00:00,2018-10-15 01:16:00,None 
1241,712065007010385924,6,10,Chester,2016-03-21 00:00:00,2018-10-15 23:55:00,None 
1243,711968124745228288,10,10,Winston,2016-03-21 00:00:00,2018-10-15 17:30:00,pupper
1244,711743778164514816,11,10,Roosevelt,2016-03-21 00:00:00,2018-10-15 02:38:00,None 
1245,711732680602345472,10,10,None,2016-03-21 00:00:00,2018-10-15 01:54:00,None 
1246,711694788429553666,13,10,None,2016-03-20 00:00:00,2018-10-15 23:23:00,None 
1247,711652651650457602,9,10,Gary,2016-03-20 00:00:00,2018-10-15 20:36:00,None 
1248,711363825979756544,11,10,None,2016-03-20 00:00:00,2018-10-15 01:28:00,None 
1249,711306686208872448,3,10,None,2016-03-19 00:00:00,2018-10-15 21:41:00,None 
1250,711008018775851008,11,10,Chuckles,2016-03-19 00:00:00,2018-10-15 01:54:00,pupper
1251,710997087345876993,12,10,Milo,2016-03-19 00:00:00,2018-10-15 01:11:00,None 
1252,710844581445812225,10,10,Staniel,2016-03-18 00:00:00,2018-10-15 15:05:00,None 
1253,710833117892898816,12,10,Sora,2016-03-18 00:00:00,2018-10-15 14:19:00,None 
1254,710658690886586372,80,80,None,2016-03-18 00:00:00,2018-10-15 02:46:00,None 
1255,710609963652087808,12,10,None,2016-03-17 00:00:00,2018-10-15 23:33:00,None 
1256,710588934686908417,12,10,Beemo,2016-03-17 00:00:00,2018-10-15 22:09:00,None 
1257,710296729921429505,12,10,Oshie,2016-03-17 00:00:00,2018-10-15 02:48:00,None 
1258,710283270106132480,11,10,Gunner,2016-03-17 00:00:00,2018-10-15 01:55:00,None 
1259,710272297844797440,11,10,None,2016-03-17 00:00:00,2018-10-15 01:11:00,None 
1260,710269109699739648,13,10,None,2016-03-17 00:00:00,2018-10-15 00:58:00,None 
1261,710153181850935296,11,10,Lacy,2016-03-16 00:00:00,2018-10-15 17:18:00,None 
1262,710140971284037632,8,10,Tater,2016-03-16 00:00:00,2018-10-15 16:29:00,None 
1263,710117014656950272,11,10,None,2016-03-16 00:00:00,2018-10-15 14:54:00,pupper
1264,709918798883774466,12,10,Watson,2016-03-16 00:00:00,2018-10-15 01:46:00,None 
1265,709901256215666688,12,10,None,2016-03-16 00:00:00,2018-10-15 00:37:00,None 
1266,709852847387627521,12,10,None,2016-03-15 00:00:00,2018-10-15 21:24:00,None 
1267,709566166965075968,12,10,Olaf,2016-03-15 00:00:00,2018-10-15 02:25:00,None 
1268,709556954897764353,12,10,Cecil,2016-03-15 00:00:00,2018-10-15 01:48:00,None 
1269,709519240576036864,9,10,Vince,2016-03-14 00:00:00,2018-10-15 23:19:00,None 
1270,709449600415961088,10,10,Karma,2016-03-14 00:00:00,2018-10-15 18:42:00,None 
1271,709409458133323776,8,10,Billy,2016-03-14 00:00:00,2018-10-15 16:02:00,None 
1272,709225125749587968,11,10,Walker,2016-03-14 00:00:00,2018-10-15 03:50:00,None 
1273,709207347839836162,11,10,Penny,2016-03-14 00:00:00,2018-10-15 02:39:00,None 
1274,709198395643068416,45,50,None,2016-03-14 00:00:00,2018-10-15 02:04:00,None 
1275,709179584944730112,13,10,Sammy,2016-03-14 00:00:00,2018-10-15 00:49:00,None 
1276,709158332880297985,10,10,Rodney,2016-03-13 00:00:00,2018-10-15 23:24:00,None 
1277,709042156699303936,9,10,Klevin,2016-03-13 00:00:00,2018-10-15 15:43:00,None 
1278,708853462201716736,8,10,Lucy,2016-03-13 00:00:00,2018-10-15 03:13:00,None 
1279,708845821941387268,9,10,None,2016-03-13 00:00:00,2018-10-15 02:43:00,pupper
1280,708834316713893888,10,10,Malikai,2016-03-13 00:00:00,2018-10-15 01:57:00,None 
1281,708810915978854401,10,10,Mister,2016-03-13 00:00:00,2018-10-15 00:24:00,None 
1282,708738143638450176,11,10,Coco,2016-03-12 00:00:00,2018-10-15 19:35:00,None 
1283,708711088997666817,11,10,Smokey,2016-03-12 00:00:00,2018-10-15 17:47:00,None 
1284,708479650088034305,13,10,Bear,2016-03-12 00:00:00,2018-10-15 02:28:00,None 
1285,708469915515297792,11,10,Bobble,2016-03-12 00:00:00,2018-10-15 01:49:00,None 
1286,708400866336894977,12,10,None,2016-03-11 00:00:00,2018-10-15 21:15:00,None 
1287,708356463048204288,10,10,Oliver,2016-03-11 00:00:00,2018-10-15 18:18:00,None 
1288,708349470027751425,11,10,River,2016-03-11 00:00:00,2018-10-15 17:50:00,None 
1289,708149363256774660,10,10,Jebberson,2016-03-11 00:00:00,2018-10-15 04:35:00,None 
1290,708130923141795840,11,10,None,2016-03-11 00:00:00,2018-10-15 03:22:00,None 
1291,708119489313951744,9,10,Cooper,2016-03-11 00:00:00,2018-10-15 02:36:00,None 
1292,708109389455101952,10,10,Remington,2016-03-11 00:00:00,2018-10-15 01:56:00,None 
1293,708026248782585858,13,10,None,2016-03-10 00:00:00,2018-10-15 20:26:00,None 
1294,707995814724026368,12,10,Farfle,2016-03-10 00:00:00,2018-10-15 18:25:00,None 
1295,707983188426153984,12,10,None,2016-03-10 00:00:00,2018-10-15 17:35:00,None 
1296,707969809498152960,11,10,Rufus,2016-03-10 00:00:00,2018-10-15 16:42:00,None 
1297,707776935007539200,11,10,Sadie,2016-03-10 00:00:00,2018-10-15 03:55:00,None 
1298,707741517457260545,10,10,None,2016-03-10 00:00:00,2018-10-15 01:35:00,None 
1299,707738799544082433,12,10,None,2016-03-10 00:00:00,2018-10-15 01:24:00,None 
1300,707693576495472641,7,10,Jiminus,2016-03-09 00:00:00,2018-10-15 22:24:00,None 
1301,707629649552134146,10,10,None,2016-03-09 00:00:00,2018-10-15 18:10:00,None 
1302,707610948723478529,12,10,Harper,2016-03-09 00:00:00,2018-10-15 16:56:00,None 
1303,707420581654872064,4,10,Keurig,2016-03-09 00:00:00,2018-10-15 04:19:00,None 
1304,707411934438625280,11,10,None,2016-03-09 00:00:00,2018-10-15 03:45:00,pupper
1305,707387676719185920,10,10,Clarkus,2016-03-09 00:00:00,2018-10-15 02:08:00,None 
1306,707377100785885184,9,10,None,2016-03-09 00:00:00,2018-10-15 01:26:00,None 
1307,707315916783140866,10,10,Finnegus,2016-03-08 00:00:00,2018-10-15 21:23:00,pupper
1308,707297311098011648,10,10,Cassie,2016-03-08 00:00:00,2018-10-15 20:09:00,None 
1309,707059547140169728,11,10,Cupcake,2016-03-08 00:00:00,2018-10-15 04:25:00,None 
1310,707038192327901184,10,10,Kathmandu,2016-03-08 00:00:00,2018-10-15 03:00:00,None 
1311,707021089608753152,12,10,Tucker,2016-03-08 00:00:00,2018-10-15 01:52:00,None 
1312,707014260413456384,11,10,Ellie,2016-03-08 00:00:00,2018-10-15 01:25:00,None 
1313,706904523814649856,13,10,None,2016-03-07 00:00:00,2018-10-15 18:09:00,None 
1314,706901761596989440,3,10,Elliot,2016-03-07 00:00:00,2018-10-15 17:58:00,None 
1315,706681918348251136,12,10,Katie,2016-03-07 00:00:00,2018-10-15 03:24:00,None 
1316,706644897839910912,9,10,Shadow,2016-03-07 00:00:00,2018-10-15 00:57:00,None 
1317,706593038911545345,10,10,None,2016-03-06 00:00:00,2018-10-15 21:31:00,None 
1318,706538006853918722,11,10,Oliver,2016-03-06 00:00:00,2018-10-15 17:52:00,None 
1319,706516534877929472,12,10,None,2016-03-06 00:00:00,2018-10-15 16:27:00,None 
1320,706346369204748288,12,10,Koda,2016-03-06 00:00:00,2018-10-15 05:11:00,None 
1321,706310011488698368,12,10,None,2016-03-06 00:00:00,2018-10-15 02:46:00,pupper
1322,706291001778950144,11,10,None,2016-03-06 00:00:00,2018-10-15 01:31:00,None 
1323,706265994973601792,11,10,Kara,2016-03-05 00:00:00,2018-10-15 23:51:00,None 
1324,706169069255446529,12,10,None,2016-03-05 00:00:00,2018-10-15 17:26:00,None 
1325,706166467411222528,7,10,Dexter,2016-03-05 00:00:00,2018-10-15 17:16:00,None 
1326,706153300320784384,13,10,Layla,2016-03-05 00:00:00,2018-10-15 16:24:00,None 
1327,705975130514706432,10,10,Adele,2016-03-05 00:00:00,2018-10-15 04:36:00,pupper
1328,705970349788291072,12,10,Lucy,2016-03-05 00:00:00,2018-10-15 04:17:00,None 
1329,705898680587526145,10,10,Max,2016-03-04 00:00:00,2018-10-15 23:32:00,None 
1330,705786532653883392,11,10,None,2016-03-04 00:00:00,2018-10-15 16:06:00,pupper
1331,705591895322394625,11,10,None,2016-03-04 00:00:00,2018-10-15 03:13:00,None 
1332,705475953783398401,12,10,Zara,2016-03-03 00:00:00,2018-10-15 19:32:00,None 
1333,705442520700944385,12,10,Cooper,2016-03-03 00:00:00,2018-10-15 17:19:00,None 
1334,705428427625635840,11,10,Ambrose,2016-03-03 00:00:00,2018-10-15 16:23:00,pupper
1335,705239209544720384,11,10,Jimothy,2016-03-03 00:00:00,2018-10-15 03:51:00,None 
1336,705223444686888960,9,10,Bode,2016-03-03 00:00:00,2018-10-15 02:49:00,None 
1337,705102439679201280,10,10,Terrenth,2016-03-02 00:00:00,2018-10-15 18:48:00,None 
1338,705066031337840642,12,10,Reese,2016-03-02 00:00:00,2018-10-15 16:23:00,None 
1339,704871453724954624,12,10,None,2016-03-02 00:00:00,2018-10-15 03:30:00,None 
1340,704859558691414016,10,10,None,2016-03-02 00:00:00,2018-10-15 02:43:00,pupper
1341,704847917308362754,12,10,None,2016-03-02 00:00:00,2018-10-15 01:56:00,None 
1342,704819833553219584,7,10,Chesterson,2016-03-02 00:00:00,2018-10-15 00:05:00,None 
1343,704761120771465216,13,10,None,2016-03-01 00:00:00,2018-10-15 20:11:00,pupper
1344,704499785726889984,12,10,None,2016-03-01 00:00:00,2018-10-15 02:53:00,None 
1345,704491224099647488,13,10,None,2016-03-01 00:00:00,2018-10-15 02:19:00,None 
1346,704480331685040129,11,10,Lucia,2016-03-01 00:00:00,2018-10-15 01:36:00,None 
1347,704364645503647744,12,10,Bisquick,2016-02-29 00:00:00,2018-10-15 17:56:00,None 
1348,704347321748819968,10,10,Ralphson,2016-02-29 00:00:00,2018-10-15 16:47:00,pupper
1349,704134088924532736,12,10,None,2016-02-29 00:00:00,2018-10-15 02:40:00,pupper
1350,704113298707505153,8,10,Stanley,2016-02-29 00:00:00,2018-10-15 01:17:00,None 
1351,704054845121142784,60,50,None,2016-02-28 00:00:00,2018-10-15 21:25:00,None 
1352,703774238772166656,10,10,None,2016-02-28 00:00:00,2018-10-15 02:50:00,None 
1353,703769065844768768,10,10,None,2016-02-28 00:00:00,2018-10-15 02:29:00,None 
1354,703631701117943808,11,10,Bella,2016-02-27 00:00:00,2018-10-15 17:24:00,None 
1355,703611486317502464,10,10,Scooter,2016-02-27 00:00:00,2018-10-15 16:03:00,pupper
1356,703425003149250560,9,10,None,2016-02-27 00:00:00,2018-10-15 03:42:00,None 
1357,703407252292673536,10,10,None,2016-02-27 00:00:00,2018-10-15 02:32:00,pupper
1358,703382836347330562,12,10,Charlie,2016-02-27 00:00:00,2018-10-15 00:55:00,None 
1359,703356393781329922,9,10,Socks,2016-02-26 00:00:00,2018-10-15 23:10:00,None 
1360,703268521220972544,12,10,None,2016-02-26 00:00:00,2018-10-15 17:20:00,pupper
1361,703079050210877440,11,10,None,2016-02-26 00:00:00,2018-10-15 04:48:00,None 
1362,703041949650034688,10,10,None,2016-02-26 00:00:00,2018-10-15 02:20:00,None 
1363,702932127499816960,6,10,Chip,2016-02-25 00:00:00,2018-10-15 19:04:00,None 
1364,702899151802126337,12,10,Luna,2016-02-25 00:00:00,2018-10-15 16:53:00,None 
1365,702684942141153280,11,10,Lucy,2016-02-25 00:00:00,2018-10-15 02:42:00,None 
1366,702671118226825216,10,10,Rambo,2016-02-25 00:00:00,2018-10-15 01:47:00,None 
1367,702598099714314240,11,10,Sansa,2016-02-24 00:00:00,2018-10-15 20:56:00,pupper
1368,702539513671897089,12,10,None,2016-02-24 00:00:00,2018-10-15 17:04:00,None 
1369,702332542343577600,13,10,Rudy,2016-02-24 00:00:00,2018-10-15 03:21:00,None 
1370,702321140488925184,12,10,None,2016-02-24 00:00:00,2018-10-15 02:36:00,None 
1371,702276748847800320,11,10,None,2016-02-23 00:00:00,2018-10-15 23:39:00,None 
1372,702217446468493312,9,10,None,2016-02-23 00:00:00,2018-10-15 19:44:00,None 
1373,701981390485725185,12,10,Fiji,2016-02-23 00:00:00,2018-10-15 04:06:00,None 
1374,701952816642965504,11,10,Rilo,2016-02-23 00:00:00,2018-10-15 02:12:00,None 
1375,701889187134500865,11,10,Bilbo,2016-02-22 00:00:00,2018-10-15 21:59:00,None 
